"filename", "language", "Markdown", "PHP", "HTML", "JSON", "XML", "JavaScript", "CSS", "SCSS", "YAML", "comment", "blank", "total"
"/Users/macbook/fsadalab/resources/js/pages/Back/index.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 7
"/Users/macbook/fsadalab/resources/js/pages/Front/Account/Account.vue", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/macbook/fsadalab/resources/js/pages/Front/Company/Company.vue", "HTML", 0, 0, 145, 0, 0, 0, 0, 0, 0, 14, 54, 213
"/Users/macbook/fsadalab/resources/js/pages/Front/Crop/Crop.vue", "HTML", 0, 0, 226, 0, 0, 0, 0, 0, 0, 18, 54, 298
"/Users/macbook/fsadalab/resources/js/pages/Front/Farm/Farm.vue", "HTML", 0, 0, 142, 0, 0, 0, 0, 0, 0, 19, 49, 210
"/Users/macbook/fsadalab/resources/js/pages/Front/Farm/FarmCreate.vue", "HTML", 0, 0, 122, 0, 0, 0, 0, 0, 0, 8, 31, 161
"/Users/macbook/fsadalab/resources/js/pages/Front/Home/FrontHome.vue", "HTML", 0, 0, 59, 0, 0, 0, 0, 0, 0, 16, 19, 94
"/Users/macbook/fsadalab/resources/js/pages/Front/Plant/Plant.vue", "HTML", 0, 0, 220, 0, 0, 0, 0, 0, 0, 19, 70, 309
"/Users/macbook/fsadalab/resources/js/pages/Front/Terrain/Terrain.vue", "HTML", 0, 0, 162, 0, 0, 0, 0, 0, 0, 9, 63, 234
"/Users/macbook/fsadalab/resources/js/pages/Front/Terrain/TerrainCreate.vue", "HTML", 0, 0, 149, 0, 0, 0, 0, 0, 0, 5, 41, 195
"/Users/macbook/fsadalab/resources/js/pages/Front/index.js", "JavaScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"/Users/macbook/fsadalab/resources/js/pages/NotFound.vue", "HTML", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 15, 47
"/Users/macbook/fsadalab/resources/js/pages/Welcome/Welcome.vue", "HTML", 0, 0, 240, 0, 0, 0, 0, 0, 0, 38, 79, 357
"/Users/macbook/fsadalab/resources/js/pages/index.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"/Users/macbook/fsadalab/resources/js/routes/index.js", "JavaScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 15, 31
"/Users/macbook/fsadalab/resources/js/routes/middlewares.js", "JavaScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 10, 15, 68
"/Users/macbook/fsadalab/resources/js/routes/routes.js", "JavaScript", 0, 0, 0, 0, 0, 153, 0, 0, 0, 57, 23, 233
"/Users/macbook/fsadalab/resources/js/services/Api.js", "JavaScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 9, 7, 46
"/Users/macbook/fsadalab/resources/js/services/AuthService.js", "JavaScript", 0, 0, 0, 0, 0, 50, 0, 0, 0, 32, 32, 114
"/Users/macbook/fsadalab/resources/js/services/BaseService.js", "JavaScript", 0, 0, 0, 0, 0, 83, 0, 0, 0, 19, 25, 127
"/Users/macbook/fsadalab/resources/js/services/CompanyService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 30, 8, 46
"/Users/macbook/fsadalab/resources/js/services/CropService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 30, 8, 46
"/Users/macbook/fsadalab/resources/js/services/FarmService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 30, 8, 46
"/Users/macbook/fsadalab/resources/js/services/FormService.js", "JavaScript", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 8, 35
"/Users/macbook/fsadalab/resources/js/services/PermissionService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 30, 8, 46
"/Users/macbook/fsadalab/resources/js/services/PlantService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 30, 8, 46
"/Users/macbook/fsadalab/resources/js/services/PlantTypeService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 30, 8, 46
"/Users/macbook/fsadalab/resources/js/services/RoleService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 30, 8, 46
"/Users/macbook/fsadalab/resources/js/services/TerrainService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 30, 8, 46
"/Users/macbook/fsadalab/resources/js/services/UserService.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 4, 18
"/Users/macbook/fsadalab/resources/js/services/util.js", "JavaScript", 0, 0, 0, 0, 0, 66, 0, 0, 0, 22, 6, 94
"/Users/macbook/fsadalab/resources/js/stores/index.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 2, 10
"/Users/macbook/fsadalab/resources/js/stores/modules/address/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/address/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/address/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/address/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/address/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoil/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoil/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoil/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoil/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoil/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoilGuideline/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoilGuideline/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoilGuideline/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoilGuideline/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseSoilGuideline/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseWater/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseWater/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseWater/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseWater/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/analyseWater/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/auth/authActions.js", "JavaScript", 0, 0, 0, 0, 0, 21, 0, 0, 0, 25, 6, 52
"/Users/macbook/fsadalab/resources/js/stores/modules/auth/authGetters.js", "JavaScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 4, 6, 36
"/Users/macbook/fsadalab/resources/js/stores/modules/auth/authMutations.js", "JavaScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"/Users/macbook/fsadalab/resources/js/stores/modules/auth/authState.js", "JavaScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/auth/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/company/companyActions.js", "JavaScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/company/companyGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/company/companyMutations.js", "JavaScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/company/companyState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 6
"/Users/macbook/fsadalab/resources/js/stores/modules/company/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/crop/cropActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 4, 17
"/Users/macbook/fsadalab/resources/js/stores/modules/crop/cropGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/crop/cropMutations.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 10, 3, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/crop/cropState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/crop/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/farm/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/farm/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/farm/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/farm/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/farm/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/index.js", "JavaScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 6, 1, 25
"/Users/macbook/fsadalab/resources/js/stores/modules/plague/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/plague/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plague/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/plague/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/plague/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueSpot/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueSpot/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueSpot/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueSpot/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueSpot/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueType/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueType/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueType/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueType/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/plagueType/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plant/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plant/plantActions.js", "JavaScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 4, 17
"/Users/macbook/fsadalab/resources/js/stores/modules/plant/plantGetters.js", "JavaScript", 0, 0, 0, 0, 0, 27, 0, 0, 0, 4, 4, 35
"/Users/macbook/fsadalab/resources/js/stores/modules/plant/plantMutations.js", "JavaScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 3, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/plant/plantState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/plantStage/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/plantStage/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plantStage/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/plantStage/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/plantStage/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plantType/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plantType/plantTypeActions.js", "JavaScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 4, 17
"/Users/macbook/fsadalab/resources/js/stores/modules/plantType/plantTypeGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 26, 4, 35
"/Users/macbook/fsadalab/resources/js/stores/modules/plantType/plantTypeMutations.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 10, 3, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/plantType/plantTypeState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/plantUptake/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/plantUptake/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/plantUptake/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/plantUptake/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/plantUptake/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/product/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/product/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/product/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/product/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/product/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/productComposition/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/productComposition/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/productComposition/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/productComposition/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/productComposition/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/productType/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/productType/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/productType/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/productType/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/productType/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/soilType/farmActions.js", "JavaScript", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/Users/macbook/fsadalab/resources/js/stores/modules/soilType/farmGetters.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 4, 3, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/soilType/farmMutations.js", "JavaScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 4, 23
"/Users/macbook/fsadalab/resources/js/stores/modules/soilType/farmState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 3, 8
"/Users/macbook/fsadalab/resources/js/stores/modules/soilType/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/terrain/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/terrain/terrainActions.js", "JavaScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 2, 13
"/Users/macbook/fsadalab/resources/js/stores/modules/terrain/terrainGetters.js", "JavaScript", 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 4, 15
"/Users/macbook/fsadalab/resources/js/stores/modules/terrain/terrainMutations.js", "JavaScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"/Users/macbook/fsadalab/resources/js/stores/modules/terrain/terrainState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 7
"/Users/macbook/fsadalab/resources/js/stores/modules/user/index.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"/Users/macbook/fsadalab/resources/js/stores/modules/user/userActions.js", "JavaScript", 0, 0, 0, 0, 0, 21, 0, 0, 0, 25, 6, 52
"/Users/macbook/fsadalab/resources/js/stores/modules/user/userGetters.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 4, 2, 17
"/Users/macbook/fsadalab/resources/js/stores/modules/user/userMutations.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"/Users/macbook/fsadalab/resources/js/stores/modules/user/userState.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 5
"/Users/macbook/fsadalab/resources/js/wrapper/BodyContainer.vue", "HTML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 46, 22, 102
"/Users/macbook/fsadalab/resources/js/wrapper/HeadContainer.vue", "HTML", 0, 0, 41, 0, 0, 0, 0, 0, 0, 4, 21, 66
"/Users/macbook/fsadalab/resources/js/wrapper/MainContainerAdmin.vue", "HTML", 0, 0, 83, 0, 0, 0, 0, 0, 0, 12, 16, 111
"/Users/macbook/fsadalab/resources/js/wrapper/MainContainerUser.vue", "HTML", 0, 0, 774, 0, 0, 0, 0, 0, 0, 10, 106, 890
"/Users/macbook/fsadalab/resources/lang/en/auth.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 10, 5, 21
"/Users/macbook/fsadalab/resources/lang/en/pagination.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 5, 20
"/Users/macbook/fsadalab/resources/lang/en/passwords.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 10, 5, 23
"/Users/macbook/fsadalab/resources/lang/en/validation.php", "PHP", 0, 114, 0, 0, 0, 0, 0, 0, 0, 30, 9, 153
"/Users/macbook/fsadalab/resources/sass/_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 14, 0, 3, 3, 20
"/Users/macbook/fsadalab/resources/sass/app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 9
"/Users/macbook/fsadalab/resources/views/welcome.blade.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"/Users/macbook/fsadalab/routes/api.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 10, 17, 98
"/Users/macbook/fsadalab/routes/channels.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"/Users/macbook/fsadalab/routes/console.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 10, 4, 20
"/Users/macbook/fsadalab/routes/web.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 10, 7, 23
"/Users/macbook/fsadalab/server.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 5, 22
"/Users/macbook/fsadalab/tests/CreatesApplication.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 5, 6, 23
"/Users/macbook/fsadalab/tests/Feature/ExampleTest.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"/Users/macbook/fsadalab/tests/TestCase.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/macbook/fsadalab/tests/Unit/ExampleTest.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 4, 19
"/Users/macbook/fsadalab/vendor/facade/ignition/resources/compiled/ignition.js", "JavaScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 27, 0, 32
"/Users/macbook/fsadalab/vendor/facade/ignition/resources/compiled/index.html", "HTML", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/macbook/fsadalab/webpack.mix.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 10, 3, 16
"Total", "-", 41, 8703, 4048, 18678, 9576, 90169, 8868, 17, 13, 31400, 25680, 197193